ptt,tuid,year,month,day,longitude,latitude,date,type,depth_min,temp_depth_min,depth_max,depth_range,tsst
88144,69,2010,10,30,-68.4548,41.6229,10/30/2010,gpe,1,11.2,200,199,NaN
88144,69,2010,10,30,-68.6338,41.8329,10/30/2010,gpe,1,11.2,200,199,NaN
88144,70,2010,10,31,-68.3978,41.2928,10/31/2010,gpe,1,11.4,64,63,NaN
88144,83,2010,11,13,-62.5318,42.0878,11/13/2010,pdt,184,7.6,256,72,NaN
88144,93,2010,11,26,-60.1216,43.4657,11/26/2010,pdt,160,7.6,264,104,NaN
88144,94,2010,11,27,-58.7791,43.8546,11/27/2010,pdt,104,9.6,256,152,NaN
88144,114,2010,12,17,-58.4761,44.1446,12/17/2010,pdt,112,9.2,232,120,NaN
88144,115,2010,12,19,-58.2548,44.4223,12/19/2010,pdt,120,9.4,240,120,NaN
88144,118,2010,12,22,-58.2949,44.3944,12/22/2010,pdt,152,8.8,248,96,NaN
88144,119,2010,12,23,-58.5035,44.4483,12/23/2010,pdt,120,9.2,248,128,NaN
88144,120,2010,12,24,-58.4416,44.4182,12/24/2010,pdt,112,8.4,224,112,NaN
88144,121,2010,12,25,-58.2623,44.2837,12/25/2010,pdt,104,8.8,208,104,NaN
88144,129,2011,01,04,-57.9044,44.2421,01/04/2011,pdt,96,8.2,240,144,NaN
88144,132,2011,01,07,-57.4257,44.281,01/07/2011,pdt,144,8.4,216,72,NaN
88144,133,2011,01,08,-57.1653,44.2965,01/08/2011,pdt,168,8.2,208,40,NaN
88144,134,2011,01,09,-56.9605,44.4187,01/09/2011,pdt,112,8.4,216,104,NaN
88144,135,2011,01,10,-56.9969,44.25,01/10/2011,pdt,112,8.2,216,104,NaN
88144,136,2011,01,11,-57.156,44.3762,01/11/2011,pdt,88,7.6,224,136,NaN
88144,137,2011,01,12,-57.151,44.4463,01/12/2011,pdt,72,7.2,240,168,NaN
88144,142,2011,01,17,-57.274,44.1892,01/17/2011,pdt,120,8.0,208,88,NaN
88144,158,2011,02,05,-56.6296,43.7748,02/05/2011,pdt,8,5.2,184,176,NaN
88144,161,2011,02,08,-56.5418,43.323,02/08/2011,pdt,112,7.8,208,96,NaN
88144,165,2011,02,12,-57.0876,43.2078,02/12/2011,pdt,80,6.0,208,128,NaN
88144,166,2011,02,14,-57.8199,43.0471,02/14/2011,pdt,136,6.6,240,104,NaN
88144,0,2011,02,19,-61.1728,42.461,02/19/2011,gpe,NaN,NaN,NaN,NaN,NaN
88144,0,2011,02,26,-63.42,40.688,02/26/2011,pop,NaN,NaN,NaN,NaN,NaN
95981,1,2011,06,08,-71.0238,41.027,06/08/2011,tag,1,13.3,40,39,NaN
95981,2,2011,06,09,-71.0765,40.9865,06/09/2011,gpe,1,14.0,32,31,NaN
95981,0,2011,06,10,-71.2183,41.0236,06/10/2011,gpe,NaN,NaN,NaN,NaN,NaN
95981,0,2011,06,10,-71.1941,41.1237,06/10/2011,gpe,NaN,NaN,NaN,NaN,NaN
95981,0,2011,06,11,-71.3242,41.1216,06/11/2011,gpe,NaN,NaN,NaN,NaN,NaN
95981,0,2011,06,11,-71.5019,41.0992,06/11/2011,gpe,NaN,NaN,NaN,NaN,NaN
95981,0,2011,06,12,-71.5094,41.0774,06/12/2011,gpe,NaN,NaN,NaN,NaN,NaN
95981,0,2011,06,12,-71.4271,41.1279,06/12/2011,gpe,NaN,NaN,NaN,NaN,NaN
95981,3,2011,06,13,-71.575,40.8338,06/13/2011,gpe,1,13.525,48,47,NaN
95981,3,2011,06,13,-71.5607,40.7875,06/13/2011,gpe,1,13.525,48,47,NaN
95981,0,2011,06,14,-71.8121,40.9751,06/14/2011,gpe,NaN,NaN,NaN,NaN,NaN
95981,0,2011,06,14,-71.5971,41.0412,06/14/2011,gpe,NaN,NaN,NaN,NaN,NaN
95981,4,2011,06,15,-70.0787,42.2978,06/15/2011,gpe,1,9.15,96,95,NaN
95981,5,2011,06,17,-69.6057,41.9685,06/17/2011,pdt,136,7.2,208,72,NaN
95981,6,2011,06,18,-69.5354,42.4455,06/18/2011,pdt,152,7.2,208,56,NaN
95981,7,2011,06,19,-69.3888,42.2853,06/19/2011,pdt,152,7.2,216,64,NaN
95981,8,2011,06,20,-69.6769,42.714,06/20/2011,pdt,152,6.8,208,56,NaN
95981,9,2011,06,21,-69.8532,42.4169,06/21/2011,pdt,144,7.0,216,72,NaN
95981,10,2011,06,23,-69.8524,42.4174,06/23/2011,pdt,120,6.6,208,88,NaN
95981,11,2011,06,24,-69.7793,42.3625,06/24/2011,pdt,120,6.8,208,88,NaN
95981,12,2011,06,26,-69.7393,42.4232,06/26/2011,pdt,144,7.4,208,64,NaN
95981,13,2011,06,29,-69.7532,42.4464,06/29/2011,pdt,120,6.2,208,88,NaN
95981,21,2011,07,15,-69.492,42.6284,07/15/2011,pdt,88,6.0,280,192,NaN
95981,22,2011,07,17,-69.519,42.6251,07/17/2011,pdt,32,7.4,280,248,NaN
95981,23,2011,07,20,-69.73,42.6479,07/20/2011,gpe,1,18.7,248,247,NaN
95981,26,2011,07,25,-69.7185,42.7386,07/25/2011,pdt,152,7.8,248,96,NaN
95981,27,2011,07,29,-69.6819,42.7909,07/29/2011,pdt,160,8.2,272,112,NaN
95981,28,2011,07,30,-67.5516,42.3435,07/30/2011,pdt,168,8.0,272,104,NaN
95981,32,2011,08,03,-67.7125,43.3082,08/03/2011,pdt,184,8.2,240,56,NaN
95981,33,2011,08,04,-67.8052,43.3525,08/04/2011,pdt,168,7.8,224,56,NaN
95981,34,2011,08,05,-67.8185,43.2784,08/05/2011,pdt,168,7.8,232,64,NaN
95981,35,2011,08,06,-67.2813,42.6672,08/06/2011,pdt,160,7.2,224,64,NaN
95981,36,2011,08,07,-67.0389,42.3276,08/07/2011,pdt,160,7.6,240,80,NaN
95981,37,2011,08,08,-67.3744,42.5956,08/08/2011,pdt,160,7.6,224,64,NaN
95981,40,2011,08,14,-67.1445,42.4825,08/14/2011,pdt,96,7.0,264,168,NaN
95981,65,2011,09,21,-69.0153,40.0532,09/21/2011,gpe,1,15.05,240,239,NaN
95981,66,2011,09,22,-69.5144,39.5621,09/22/2011,gpe,1,15.9375,240,239,NaN
95981,72,2011,10,01,-70.3196,39.6247,10/01/2011,pdt,1,16.95,240,239,NaN
95981,73,2011,10,04,-70.5153,39.5217,10/04/2011,pdt,1,16.5625,240,239,NaN
95981,74,2011,10,05,-70.8416,39.506,10/05/2011,pdt,1,16.1875,256,255,NaN
95981,76,2011,10,07,-70.9465,39.3321,10/07/2011,pdt,1,15.9875,256,255,NaN
95981,77,2011,10,08,-71.3555,38.969,10/08/2011,pdt,1,15.6,264,263,NaN
95981,88,2011,10,27,-71.2075,34.9562,10/27/2011,pdt,88,22.2,1016,928,NaN
95981,90,2011,10,29,-70.8161,33.5085,10/29/2011,pdt,88,21.0,1000,912,NaN
95981,91,2011,10,30,-70.5603,32.7604,10/30/2011,pdt,80,22.8,992,912,NaN
95981,94,2011,11,02,-70.7385,32.0871,11/02/2011,pdt,48,25.0,704,656,NaN
95981,97,2011,11,05,-70.3754,31.366,11/05/2011,pdt,1,24.5675,608,607,NaN
95981,98,2011,11,07,-70.4513,30.777,11/07/2011,pdt,80,22.8,888,808,NaN
95981,99,2011,11,08,-70.2682,30.4328,11/08/2011,pdt,72,23.0,896,824,NaN
95981,100,2011,11,09,-70.7081,30.0898,11/09/2011,pdt,1,24.8,536,535,NaN
95981,101,2011,11,11,-70.5371,29.939,11/11/2011,pdt,224,18.8,864,640,NaN
95981,102,2011,11,15,-70.2497,29.4492,11/15/2011,pdt,152,19.8,656,504,NaN
95981,103,2011,11,16,-70.1684,29.2208,11/16/2011,pdt,1,25.37,792,791,NaN
95981,104,2011,11,17,-70.3763,29.2181,11/17/2011,pdt,1,25.8,648,647,NaN
95981,105,2011,11,19,-70.1155,28.8219,11/19/2011,pdt,264,18.4,864,600,NaN
95981,106,2011,11,20,-70.3239,28.5914,11/20/2011,pdt,1,26.2,696,695,NaN
95981,107,2011,11,23,-70.1618,28.3085,11/23/2011,pdt,216,20.0,640,424,NaN
95981,108,2011,11,24,-69.9453,28.4336,11/24/2011,pdt,1,27.575,552,551,NaN
95981,109,2011,11,27,-70.15,28.3216,11/27/2011,pdt,1,27.165,600,599,NaN
95981,110,2011,11,28,-70.3322,28.2583,11/28/2011,pdt,1,26.586,560,559,NaN
95981,111,2011,11,29,-70.7292,28.1546,11/29/2011,pdt,1,25.996,520,519,NaN
95981,112,2011,11,30,-70.3542,28.034,11/30/2011,pdt,280,18.4,704,424,NaN
95981,113,2011,12,01,-70.6016,28.1311,12/01/2011,pdt,1,25.769,584,583,NaN
95981,114,2011,12,02,-70.6097,28.1247,12/02/2011,pdt,1,25.575,648,647,NaN
95981,115,2011,12,05,-70.8102,28.0919,12/05/2011,pdt,168,20.6,640,472,NaN
95981,116,2011,12,06,-70.7403,27.981,12/06/2011,pdt,256,18.8,704,448,NaN
95981,117,2011,12,10,-70.9649,28.1725,12/10/2011,pdt,1,24.4,576,575,NaN
95981,118,2011,12,11,-70.928,28.1379,12/11/2011,pdt,1,24.978,640,639,NaN
95981,119,2011,12,12,-71.1869,28.1958,12/12/2011,pdt,160,20.0,800,640,NaN
95981,120,2011,12,13,-71.0453,28.3518,12/13/2011,pdt,1,24.2,544,543,NaN
95981,121,2011,12,14,-71.2121,28.5941,12/14/2011,pdt,216,18.8,688,472,NaN
95981,122,2011,12,15,-71.3869,28.5155,12/15/2011,pdt,1,24.8,544,543,NaN
95981,124,2011,12,17,-71.2004,28.4795,12/17/2011,pdt,40,24.8,592,552,NaN
95981,125,2011,12,18,-71.1947,28.5248,12/18/2011,pdt,200,20.2,736,536,NaN
95981,126,2011,12,22,-71.2318,28.5475,12/22/2011,pdt,160,20.0,640,480,NaN
95981,127,2011,12,23,-71.0525,28.5582,12/23/2011,pdt,32,23.6,920,888,NaN
95981,128,2011,12,24,-70.6277,28.6592,12/24/2011,pdt,16,24.6,640,624,NaN
95981,131,2011,12,27,-70.4361,28.6268,12/27/2011,pdt,256,18.6,744,488,NaN
95981,132,2011,12,28,-70.4861,28.6364,12/28/2011,pdt,288,18.6,712,424,NaN
95981,135,2012,01,07,-70.5198,28.9739,01/07/2012,pdt,1,23.4,584,583,NaN
95981,136,2012,01,08,-70.6675,29.1612,01/08/2012,pdt,1,23.2,664,663,NaN
95981,137,2012,01,09,-71.0,29.0784,01/09/2012,pdt,224,18.8,736,512,NaN
95981,138,2012,01,10,-71.1892,29.2117,01/10/2012,pdt,176,19.6,736,560,NaN
95981,139,2012,01,11,-70.784,29.2537,01/11/2012,pdt,1,23.8,624,623,NaN
95981,140,2012,01,12,-70.814,29.3002,01/12/2012,pdt,1,23.6,600,599,NaN
95981,141,2012,01,13,-70.7267,29.3116,01/13/2012,pdt,1,23.5875,584,583,NaN
95981,142,2012,01,14,-70.524,29.3054,01/14/2012,pdt,1,24.175,880,879,NaN
95981,143,2012,01,17,-70.8136,29.2717,01/17/2012,pdt,24,24.2,928,904,NaN
95981,144,2012,01,18,-70.8208,28.9674,01/18/2012,pdt,184,19.2,912,728,NaN
95981,145,2012,01,19,-70.6954,28.8723,01/19/2012,pdt,1,24.0,656,655,NaN
95981,146,2012,01,20,-70.7175,28.7549,01/20/2012,pdt,256,18.6,800,544,NaN
95981,149,2012,01,23,-70.7499,28.7037,01/23/2012,pdt,264,18.6,760,496,NaN
95981,150,2012,01,24,-70.9267,28.6478,01/24/2012,pdt,224,19.2,728,504,NaN
95981,151,2012,01,25,-70.907,28.3802,01/25/2012,pdt,208,19.8,712,504,NaN
95981,152,2012,01,26,-71.2078,28.3015,01/26/2012,pdt,104,24.8,1176,1072,NaN
95981,153,2012,01,29,-71.2624,27.922,01/29/2012,pdt,184,20.6,688,504,NaN
95981,154,2012,01,30,-71.1301,27.6012,01/30/2012,pdt,208,19.8,896,688,NaN
95981,155,2012,01,31,-71.0752,27.3564,01/31/2012,pdt,248,19.0,928,680,NaN
95981,156,2012,02,01,-71.3471,27.4789,02/01/2012,pdt,192,19.8,712,520,NaN
95981,159,2012,02,04,-71.4671,27.2855,02/04/2012,pdt,72,24.6,904,832,NaN
95981,160,2012,02,05,-71.5939,27.3537,02/05/2012,pdt,288,18.6,864,576,NaN
95981,162,2012,02,07,-71.7883,27.3446,02/07/2012,pdt,272,18.6,712,440,NaN
95981,164,2012,02,11,-72.2925,27.3323,02/11/2012,pdt,80,24.4,872,792,NaN
95981,165,2012,02,12,-71.7647,27.4208,02/12/2012,pdt,368,17.8,736,368,NaN
95981,168,2012,02,15,-72.2488,27.6038,02/15/2012,pdt,360,17.6,728,368,NaN
95981,169,2012,02,17,-72.3699,27.609,02/17/2012,pdt,328,18.2,976,648,NaN
95981,170,2012,02,18,-72.5819,27.7066,02/18/2012,pdt,264,19.0,744,480,NaN
95981,171,2012,02,19,-72.8407,27.5631,02/19/2012,pdt,376,17.8,968,592,NaN
95981,172,2012,02,20,-72.7514,27.8192,02/20/2012,pdt,80,24.6,952,872,NaN
95981,174,2012,02,22,-73.0504,27.7468,02/22/2012,pdt,224,20.0,952,728,NaN
95981,175,2012,02,24,-73.389,27.779,02/24/2012,pdt,344,18.2,792,448,NaN
95981,176,2012,02,25,-73.606,27.9729,02/25/2012,pdt,376,18.0,960,584,NaN
95981,177,2012,02,26,-73.8543,27.836,02/26/2012,pdt,264,19.2,760,496,NaN
95981,178,2012,02,29,-74.1205,28.0206,02/29/2012,pdt,280,18.2,736,456,NaN
95981,180,2012,03,02,-74.2447,28.0392,03/02/2012,pdt,344,18.0,736,392,NaN
95981,181,2012,03,03,-74.0624,28.0149,03/03/2012,pdt,280,18.8,928,648,NaN
95981,182,2012,03,04,-74.0649,28.237,03/04/2012,pdt,208,21.2,728,520,NaN
95981,183,2012,03,05,-74.5345,28.5495,03/05/2012,pdt,1,24.594,936,935,NaN
95981,184,2012,03,07,-74.7032,28.777,03/07/2012,pdt,392,17.8,896,504,NaN
95981,185,2012,03,08,-74.9179,29.0383,03/08/2012,pdt,32,23.2,968,936,NaN
95981,186,2012,03,09,-74.5759,29.1058,03/09/2012,pdt,256,19.2,784,528,NaN
95981,187,2012,03,10,-74.6336,29.2778,03/10/2012,pdt,344,18.2,776,432,NaN
95981,188,2012,03,12,-74.9371,29.2516,03/12/2012,pdt,264,19.6,728,464,NaN
95981,189,2012,03,13,-74.9242,29.38,03/13/2012,pdt,1,23.39375,600,599,NaN
95981,190,2012,03,14,-75.137,29.2872,03/14/2012,pdt,384,17.6,736,352,NaN
95981,191,2012,03,15,-75.0873,29.4535,03/15/2012,pdt,1,23.582,808,807,NaN
95981,192,2012,03,16,-75.2135,29.4299,03/16/2012,pdt,376,17.8,848,472,NaN
95981,193,2012,03,17,-75.2929,29.4197,03/17/2012,pdt,1,23.575,664,663,NaN
95981,194,2012,03,19,-75.4883,29.6577,03/19/2012,pdt,376,18.0,832,456,NaN
95981,195,2012,03,20,-75.5216,29.7582,03/20/2012,pdt,368,18.0,912,544,NaN
95981,196,2012,03,21,-75.9397,29.6949,03/21/2012,pdt,320,18.2,776,456,NaN
95981,197,2012,03,25,-76.0329,30.1156,03/25/2012,pdt,320,18.2,968,648,NaN
95981,199,2012,03,27,-76.2612,30.3881,03/27/2012,pdt,1,22.379,864,863,NaN
95981,201,2012,03,29,-76.5688,30.5216,03/29/2012,pdt,1,22.977,768,767,NaN
95981,202,2012,04,01,-77.24,30.83,04/01/2012,pop,296,18.6,904,608,NaN
95982,0,2011,06,08,-71.0167,41.028,06/08/2011,tag,NaN,NaN,NaN,NaN,NaN
95982,0,2011,06,09,-70.9531,41.0219,06/09/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,1,2011,06,10,-71.0572,40.9454,06/10/2011,gpe,1,14.4375,48,47,NaN
95982,1,2011,06,10,-71.1839,40.779,06/10/2011,gpe,1,14.4375,48,47,NaN
95982,2,2011,06,11,-71.4409,40.6535,06/11/2011,gpe,1,14.275,56,55,NaN
95982,2,2011,06,11,-71.247,40.7042,06/11/2011,gpe,1,14.275,56,55,NaN
95982,4,2011,06,13,-71.5181,40.6757,06/13/2011,gpe,1,13.975,48,47,NaN
95982,6,2011,06,15,-71.7875,40.3156,06/15/2011,gpe,1,15.375,72,71,NaN
95982,7,2011,06,16,-71.7892,40.3136,06/16/2011,gpe,1,15.275,72,71,NaN
95982,7,2011,06,16,-71.7853,40.3115,06/16/2011,gpe,1,15.275,72,71,NaN
95982,0,2011,06,17,-71.4478,40.7027,06/17/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,06,17,-71.6215,41.0078,06/17/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,8,2011,06,18,-71.418,40.4056,06/18/2011,gpe,1,14.775,72,71,NaN
95982,8,2011,06,18,-71.4163,40.4116,06/18/2011,gpe,1,14.775,72,71,NaN
95982,9,2011,06,19,-71.3872,40.4061,06/19/2011,gpe,1,14.65,88,87,NaN
95982,9,2011,06,19,-71.3461,40.4078,06/19/2011,gpe,1,14.65,88,87,NaN
95982,11,2011,06,21,-71.3174,40.4057,06/21/2011,gpe,1,15.825,80,79,NaN
95982,12,2011,06,22,-71.3582,40.4014,06/22/2011,gpe,1,17.15,80,79,NaN
95982,13,2011,06,23,-71.3803,40.4041,06/23/2011,gpe,1,15.65,80,79,NaN
95982,14,2011,06,24,-71.3767,40.407,06/24/2011,gpe,1,15.625,72,71,NaN
95982,14,2011,06,24,-71.3583,40.4078,06/24/2011,gpe,1,15.625,72,71,NaN
95982,0,2011,06,25,-71.3344,40.4062,06/25/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,06,25,-71.3267,40.4122,06/25/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,06,28,-71.3345,40.4036,06/28/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,06,28,-71.2982,40.4013,06/28/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,06,29,-71.3417,40.398,06/29/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,06,29,-71.3229,40.3994,06/29/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,17,2011,06,30,-71.3304,40.397,06/30/2011,gpe,1,16.6,56,55,NaN
95982,17,2011,06,30,-71.3363,40.3968,06/30/2011,gpe,1,16.6,56,55,NaN
95982,19,2011,07,02,-71.3149,40.399,07/02/2011,gpe,1,13.675,64,63,NaN
95982,19,2011,07,02,-71.3082,40.3968,07/02/2011,gpe,1,13.675,64,63,NaN
95982,20,2011,07,03,-71.2775,40.3955,07/03/2011,gpe,1,12.625,80,79,NaN
95982,20,2011,07,03,-71.2945,40.3953,07/03/2011,gpe,1,12.625,80,79,NaN
95982,0,2011,07,04,-71.2913,40.3959,07/04/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,07,05,-71.3045,40.3955,07/05/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,21,2011,07,06,-71.269,40.3968,07/06/2011,gpe,1,15.125,72,71,NaN
95982,21,2011,07,06,-71.2818,40.3966,07/06/2011,gpe,1,15.125,72,71,NaN
95982,22,2011,07,07,-71.2416,40.3958,07/07/2011,gpe,1,16.975,56,55,NaN
95982,22,2011,07,07,-71.2075,40.395,07/07/2011,gpe,1,16.975,56,55,NaN
95982,0,2011,07,08,-71.2311,40.3936,07/08/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,07,08,-71.2344,40.3945,07/08/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,23,2011,07,09,-71.2884,40.3927,07/09/2011,gpe,1,12.625,80,79,NaN
95982,23,2011,07,09,-71.2393,40.3931,07/09/2011,gpe,1,12.625,80,79,NaN
95982,24,2011,07,10,-71.2684,40.3927,07/10/2011,gpe,1,16.575,88,87,NaN
95982,24,2011,07,10,-71.2793,40.393,07/10/2011,gpe,1,16.575,88,87,NaN
95982,0,2011,07,12,-71.2667,40.3927,07/12/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,25,2011,07,13,-71.2492,40.3927,07/13/2011,gpe,1,17.375,80,79,NaN
95982,26,2011,07,14,-71.2844,40.3926,07/14/2011,gpe,1,14.225,88,87,NaN
95982,27,2011,07,15,-71.2691,40.3925,07/15/2011,gpe,1,15.75,80,79,NaN
95982,27,2011,07,15,-71.2537,40.3923,07/15/2011,gpe,1,15.75,80,79,NaN
95982,0,2011,07,16,-71.2437,40.3924,07/16/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,28,2011,07,17,-71.2299,40.3924,07/17/2011,gpe,1,17.8,72,71,NaN
95982,0,2011,07,21,-71.4901,40.6089,07/21/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,32,2011,07,22,-71.4901,40.6089,07/22/2011,gpe,1,20.5,80,79,NaN
95982,32,2011,07,22,-71.4898,40.6087,07/22/2011,gpe,1,20.5,80,79,NaN
95982,33,2011,07,23,-71.4912,40.6087,07/23/2011,gpe,1,18.925,64,63,NaN
95982,33,2011,07,23,-71.4913,40.6088,07/23/2011,gpe,1,18.925,64,63,NaN
95982,0,2011,07,25,-72.4375,40.5083,07/25/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,07,25,-72.8624,40.251,07/25/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,07,26,-73.0915,40.3687,07/26/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,07,26,-73.1486,40.3714,07/26/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,07,27,-73.1464,40.2523,07/27/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,07,27,-73.0072,40.3448,07/27/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,34,2011,07,28,-71.8736,40.0024,07/28/2011,gpe,1,19.1875,88,87,NaN
95982,34,2011,07,28,-72.199,39.6638,07/28/2011,gpe,1,19.1875,88,87,NaN
95982,0,2011,07,29,-72.7426,40.326,07/29/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,07,29,-72.3062,40.2281,07/29/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,35,2011,07,30,-72.4117,40.1893,07/30/2011,gpe,1,17.05,64,63,NaN
95982,35,2011,07,30,-72.3265,39.7734,07/30/2011,gpe,1,17.05,64,63,NaN
95982,36,2011,07,31,-72.0389,39.8126,07/31/2011,gpe,1,19.9,72,71,NaN
95982,36,2011,07,31,-72.0847,39.7937,07/31/2011,gpe,1,19.9,72,71,NaN
95982,0,2011,08,02,-72.5684,40.0659,08/02/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,38,2011,08,03,-71.9483,39.8195,08/03/2011,gpe,8,21.8,64,56,NaN
95982,38,2011,08,03,-72.2617,39.9975,08/03/2011,gpe,8,21.8,64,56,NaN
95982,39,2011,08,04,-71.857,39.7981,08/04/2011,gpe,1,23.2125,80,79,NaN
95982,39,2011,08,04,-72.108,39.7308,08/04/2011,gpe,1,23.2125,80,79,NaN
95982,40,2011,08,05,-72.0459,39.8103,08/05/2011,gpe,1,23.25,64,63,NaN
95982,40,2011,08,05,-71.9995,39.7631,08/05/2011,gpe,1,23.25,64,63,NaN
95982,0,2011,08,06,-72.2859,40.0644,08/06/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,08,06,-72.7726,40.1314,08/06/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,41,2011,08,07,-72.2292,40.0565,08/07/2011,gpe,1,23.5625,64,63,NaN
95982,41,2011,08,07,-72.3674,40.0688,08/07/2011,gpe,1,23.5625,64,63,NaN
95982,0,2011,08,10,-72.4802,40.1402,08/10/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,08,13,-72.7555,40.1851,08/13/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,47,2011,08,15,-72.6343,39.4627,08/15/2011,gpe,1,23.65,88,87,NaN
95982,48,2011,08,16,-72.4313,39.1634,08/16/2011,gpe,16,11.6,88,72,NaN
95982,48,2011,08,16,-72.648,39.0909,08/16/2011,gpe,16,11.6,88,72,NaN
95982,0,2011,08,17,-73.0923,39.5998,08/17/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,08,17,-73.3069,39.9636,08/17/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,49,2011,08,18,-72.7151,39.394,08/18/2011,gpe,8,20.0,88,80,NaN
95982,0,2011,08,20,-72.8912,39.6459,08/20/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,08,21,-72.8872,40.0386,08/21/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,08,21,-73.1409,39.8549,08/21/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,50,2011,08,22,-72.3774,39.547,08/22/2011,gpe,1,22.675,96,95,NaN
95982,50,2011,08,22,-72.4295,39.1482,08/22/2011,gpe,1,22.675,96,95,NaN
95982,50,2011,08,22,-72.5117,39.4166,08/22/2011,gpe,1,22.675,96,95,NaN
95982,51,2011,08,23,-72.4517,39.4604,08/23/2011,gpe,1,21.3375,104,103,NaN
95982,0,2011,08,26,-72.8752,39.4128,08/26/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,53,2011,08,28,-72.7979,38.8296,08/28/2011,gpe,1,17.8,80,79,NaN
95982,53,2011,08,28,-72.79,38.5806,08/28/2011,gpe,1,17.8,80,79,NaN
95982,0,2011,08,29,-73.1186,38.7763,08/29/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,57,2011,09,04,-73.279,38.4453,09/04/2011,gpe,1,18.975,64,63,NaN
95982,57,2011,09,04,-73.2698,38.1715,09/04/2011,gpe,1,18.975,64,63,NaN
95982,58,2011,09,05,-73.3573,38.1065,09/05/2011,gpe,1,20.025,64,63,NaN
95982,60,2011,09,07,-73.2981,38.127,09/07/2011,gpe,1,19.075,72,71,NaN
95982,65,2011,09,12,-73.3743,38.0744,09/12/2011,gpe,1,19.175,64,63,NaN
95982,65,2011,09,12,-73.5206,38.0182,09/12/2011,gpe,1,19.175,64,63,NaN
95982,0,2011,09,13,-73.4898,37.9927,09/13/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,0,2011,09,17,-73.4787,37.781,09/17/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,69,2011,09,19,-73.4587,37.5562,09/19/2011,gpe,1,18.175,64,63,NaN
95982,69,2011,09,19,-73.434,37.6222,09/19/2011,gpe,1,18.175,64,63,NaN
95982,71,2011,09,21,-73.5453,37.4021,09/21/2011,gpe,1,18.175,80,79,NaN
95982,72,2011,09,22,-73.4501,37.4481,09/22/2011,gpe,1,18.575,80,79,NaN
95982,74,2011,09,24,-73.3803,37.5336,09/24/2011,pdt,1,18.925,80,79,NaN
95982,76,2011,09,29,-73.3669,37.3816,09/29/2011,gpe,1,20.7625,72,71,NaN
95982,77,2011,09,30,-73.5511,37.3999,09/30/2011,gpe,1,19.875,72,71,NaN
95982,0,2011,10,02,-73.4654,37.49,10/02/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,79,2011,10,03,-73.4016,37.5625,10/03/2011,gpe,1,19.2,56,55,NaN
95982,79,2011,10,03,-73.319,37.5367,10/03/2011,gpe,1,19.2,56,55,NaN
95982,80,2011,10,04,-73.4025,37.6093,10/04/2011,gpe,1,18.8,72,71,NaN
95982,80,2011,10,04,-73.4012,37.7322,10/04/2011,gpe,1,18.8,72,71,NaN
95982,81,2011,10,05,-73.4263,37.9196,10/05/2011,gpe,1,18.8,64,63,NaN
95982,0,2011,10,10,-72.9442,38.1767,10/10/2011,gpe,NaN,NaN,NaN,NaN,NaN
95982,85,2011,10,11,-72.8106,38.2268,10/11/2011,pdt,1,18.3875,80,79,NaN
